geolocation_zip_code_prefix,Country,geolocation_city,geolocation_state,cnt
15811,Brazil,catanduva,SP,3
14179,Brazil,sertãozinho,SP,3
18360,Brazil,itaóca,SP,3
13808,Brazil,mogi-mirim,SP,3
09444,Brazil,ribeirao pires,SP,3
13986,Brazil,barão ataliba nogueira,SP,3
07752,Brazil,cajamar,SP,3
09655,Brazil,são bernardo do campo,SP,3
06880,Brazil,itapecerica da serra,SP,2
14892,Brazil,jaboticabal,SP,2
18307,Brazil,capão bonito,SP,2
18980,Brazil,chavantes,SP,2
06506,Brazil,santana de parnaíba,SP,2
18155,Brazil,paruru,SP,2
08653,Brazil,suzano,SP,2
09139,Brazil,santo andre,SP,2
19870,Brazil,florínea,SP,2
07097,Brazil,adamantina,SP,2
06505,Brazil,santana de parnaíba,SP,2
09689,Brazil,são bernardo do campo,SP,2
17475,Brazil,lucianópolis,SP,2
09605,Brazil,são bernardo do campo,SP,2
15064,Brazil,sao jose do rio preto,SP,2
09433,Brazil,ribeirao pires,SP,2
06363,Brazil,carapicuíba,SP,2
07812,Brazil,franco da rocha,SP,2
18475,Brazil,bom sucesso de itararé,SP,2
13281,Brazil,vinhedo,SP,2
17170,Brazil,jacuba,SP,2
19505,Brazil,tecainda,SP,2
19810,Brazil,assis,SP,2
13415,Brazil,piracicaba,SP,2
11573,Brazil,cubatão,SP,2
09312,Brazil,maua,SP,2
07867,Brazil,franco da rocha,SP,2
17128,Brazil,agudos,SP,2
12340,Brazil,jacarei,SP,2
09657,Brazil,são bernardo do campo,SP,2
08833,Brazil,mogi das cruzes,SP,2
08666,Brazil,suzano,SP,2
07413,Brazil,aruja,SP,2
07770,Brazil,cajamar,SP,2
11603,Brazil,sao sebastiao,SP,2
16078,Brazil,araçatuba,SP,2
18118,Brazil,votorantim,SP,2
16021,Brazil,araçatuba,SP,2
14715,Brazil,bebedouro,SP,2
07437,Brazil,aruja,SP,2
12249,Brazil,sao jose dos campos,SP,2
09656,Brazil,são bernardo do campo,SP,2
13707,Brazil,venda branca,SP,2
13855,Brazil,mogi guacu,SP,2
15903,Brazil,taquaritinga,SP,2
09637,Brazil,são bernardo do campo,SP,2
06845,Brazil,embu,SP,2
15780,Brazil,santa rita d oeste,SP,2
13388,Brazil,nova odessa,SP,2
12150,Brazil,catucaba,SP,2
19450,Brazil,caiuá,SP,2
09845,Brazil,são bernardo do campo,SP,2
07414,Brazil,aruja,SP,2
14033,Brazil,ribeirao preto,SP,2
09782,Brazil,são bernardo do campo,SP,2
06523,Brazil,santana de parnaíba,SP,2
17037,Brazil,bauru,SP,2
15048,Brazil,sao jose do rio preto,SP,2
09169,Brazil,santo andre,SP,2
11438,Brazil,guaruja,SP,2
11570,Brazil,cubatao,SP,2
15417,Brazil,monte verde paulista,SP,2
07946,Brazil,francisco morato,SP,2
17503,Brazil,marília,SP,2
19380,Brazil,ribeirão dos índios,SP,2
17410,Brazil,álvaro de carvalho,SP,2
15215,Brazil,nova itapirema,SP,2
19097,Brazil,presidente prudente,SP,2
06873,Brazil,itapecerica da serra,SP,2
15617,Brazil,brasitania,SP,2
09684,Brazil,são bernardo do campo,SP,2
07440,Brazil,arujá,SP,2
16280,Brazil,juritis,SP,2
09633,Brazil,são bernardo do campo,SP,2
14884,Brazil,jaboticabal,SP,2
11345,Brazil,são vicente,SP,2
08621,Brazil,suzano,SP,2
11497,Brazil,guaruja,SP,2
11625,Brazil,sao sebastiao,SP,2
13389,Brazil,nova odessa,SP,2
09442,Brazil,ribeirão pires,SP,2
15816,Brazil,catanduva,SP,2
07919,Brazil,francisco morato,SP,2
19860,Brazil,cruzália,SP,2
08510,Brazil,ferraz de vasconcelos,SP,2
18684,Brazil,lençóis paulista,SP,2
13509,Brazil,rio claro,SP,2
14062,Brazil,ribeirão preto,SP,2
06869,Brazil,itapecerica da serra,SP,2
11550,Brazil,cubatão,SP,2
13879,Brazil,sao joao da boa vista,SP,2
11678,Brazil,caraguatatuba,SP,2
06631,Brazil,jandira,SP,2
14915,Brazil,curupa,SP,2
11473,Brazil,guaruja,SP,2
19330,Brazil,nova patria,SP,2
17625,Brazil,tupa,SP,2
13895,Brazil,sao roque da fartura,SP,2
09160,Brazil,santo andré,SP,2
13147,Brazil,paulinia,SP,1
08689,Brazil,suzano,SP,1
04346,Brazil,sp,SP,1
06424,Brazil,barueri,SP,1
07989,Brazil,francisco morato,SP,1
13452,Brazil,santa barbara d'oeste,SP,1
17220,Brazil,potunduva,SP,1
09441,Brazil,ribeirão pires,SP,1
09161,Brazil,santo andré,SP,1
01307,Brazil,sao bernardo do campo,SP,1
04132,Brazil,sãopaulo,SP,1
14718,Brazil,bebedouro,SP,1
06673,Brazil,itapevi,SP,1
19490,Brazil,campinal,SP,1
08515,Brazil,ferraz de vasconcelos,SP,1
15607,Brazil,fernandopolis,SP,1
15868,Brazil,termas de ibira,SP,1
14733,Brazil,monte azul paulista,SP,1
16087,Brazil,araçatuba,SP,1
06480,Brazil,barueri,SP,1
14173,Brazil,sertãozinho,SP,1
09426,Brazil,ribeirão pires,SP,1
11374,Brazil,sao vicente,SP,1
19270,Brazil,cuiabá paulista,SP,1
07764,Brazil,cajamar,SP,1
19620,Brazil,gardenia,SP,1
14590,Brazil,pioneiros,SP,1
13988,Brazil,eleuterio,SP,1
15545,Brazil,boa vista dos andradas,SP,1
15999,Brazil,matão,SP,1
19130,Brazil,eneida,SP,1
09680,Brazil,são bernardo do campo,SP,1
14001,Brazil,ribeirão preto,SP,1
18243,Brazil,bom retiro da esperanca,SP,1
19882,Brazil,candido mota,SP,1
14220,Brazil,são simão,SP,1
09414,Brazil,ribeirao pires,SP,1
12611,Brazil,lorena,SP,1
13918,Brazil,jaguariúna,SP,1
06509,Brazil,santana de parnaíba,SP,1
17479,Brazil,duartina,SP,1
15038,Brazil,são josé do rio preto,SP,1
09670,Brazil,são bernardo do campo,SP,1
04728,Brazil,sa£o paulo,SP,1
08564,Brazil,poá,SP,1
12297,Brazil,caçapava,SP,1
07792,Brazil,caieiras,SP,1
07934,Brazil,francisco morato,SP,1
18910,Brazil,sodrelia,SP,1
11620,Brazil,maresias,SP,1
16309,Brazil,penápolis,SP,1
06881,Brazil,itapecerica da serra,SP,1
15154,Brazil,engenheiro balduíno,SP,1
13608,Brazil,araras,SP,1
18915,Brazil,caporanga,SP,1
07935,Brazil,francisco morato,SP,1
05372,Brazil,sao jose dos campos,SP,1
18216,Brazil,conceição,SP,1
19350,Brazil,emilianópolis,SP,1
15855,Brazil,são joão de itaguaçu,SP,1
17495,Brazil,piratininga,SP,1
07431,Brazil,aruja,SP,1
06795,Brazil,taboão da serra,SP,1
13319,Brazil,bom fim do bom jesus,SP,1
18618,Brazil,rubiao junior,SP,1
13578,Brazil,agua vermelha,SP,1
19845,Brazil,são josé das laranjeiras,SP,1
07407,Brazil,arujá,SP,1
08120,Brazil,sãopaulo,SP,1
11617,Brazil,são sebastião,SP,1
07905,Brazil,francisco morato,SP,1
13625,Brazil,santa cruz da conceição,SP,1
09869,Brazil,são bernardo do campo,SP,1
09602,Brazil,sao bernardo do campo,SP,1
08514,Brazil,ferraz de vasconcelos,SP,1
18204,Brazil,itapetininga,SP,1
14072,Brazil,ribeirao preto,SP,1
16080,Brazil,araçatuba,SP,1
12290,Brazil,cacapava,SP,1
18630,Brazil,piramboia,SP,1
12285,Brazil,caçapava,SP,1
06387,Brazil,carapicuiba,SP,1
15953,Brazil,santa adélia,SP,1
11770,Brazil,ana dias,SP,1
13804,Brazil,mogi mirim,SP,1
11612,Brazil,são francisco da praia,SP,1
15835,Brazil,roberto,SP,1
06684,Brazil,itapevi,SP,1
11604,Brazil,são sebastião,SP,1
12723,Brazil,cruzeiro,SP,1
09834,Brazil,são bernardo do campo,SP,1
06037,Brazil,osasco,SP,1
14151,Brazil,serrana,SP,1
07424,Brazil,arujá,SP,1
15425,Brazil,embaúba,SP,1
12054,Brazil,taubate,SP,1
16055,Brazil,araçatuba,SP,1
19036,Brazil,presidente prudente,SP,1
14073,Brazil,ribeirao preto,SP,1
17492,Brazil,piratininga,SP,1
09604,Brazil,são bernardo do campo,SP,1
06738,Brazil,vargem grande paulista,SP,1
09413,Brazil,ribeirao pires,SP,1
07868,Brazil,franco da rocha,SP,1
15604,Brazil,fernandópolis,SP,1
07422,Brazil,arujá,SP,1
14305,Brazil,batatais,SP,1
13176,Brazil,sumare,SP,1
17132,Brazil,agudos,SP,1
09611,Brazil,sao bernardo do campo,SP,1
06633,Brazil,jandira,SP,1
11505,Brazil,cubatao,SP,1
15610,Brazil,brasitânia,SP,1
16067,Brazil,aracatuba,SP,1
07786,Brazil,jordanésia,SP,1
07988,Brazil,francisco morato,SP,1
14312,Brazil,batatais,SP,1
17288,Brazil,santelmo,SP,1
05854,Brazil,sp,SP,1
09665,Brazil,são bernardo do campo,SP,1
16830,Brazil,tres aliancas,SP,1
18073,Brazil,sorocaba,SP,1
12331,Brazil,jacareí,SP,1
08566,Brazil,poá,SP,1
13638,Brazil,pirassununga,SP,1
15397,Brazil,itapura,SP,1
17310,Brazil,guarapua,SP,1
07443,Brazil,aruja,SP,1
13459,Brazil,santa barbara d'oeste,SP,1
18084,Brazil,sorocaba,SP,1
06379,Brazil,carapicuíba,SP,1
15507,Brazil,votuporanga,SP,1
18306,Brazil,capao bonito,SP,1
07768,Brazil,cajamar,SP,1
06818,Brazil,embu das artes,SP,1
09651,Brazil,são bernardo do campo,SP,1
11602,Brazil,são sebastião,SP,1
17285,Brazil,guaianas,SP,1
15195,Brazil,nhandeara,SP,1
06610,Brazil,jandira,SP,1
14307,Brazil,batatais,SP,1
15180,Brazil,sebastianópolis do sul,SP,1
09639,Brazil,sao bernardo do campo,SP,1
07790,Brazil,caieiras,SP,1
19120,Brazil,presidente prudente,SP,1
13508,Brazil,rio claro,SP,1
17455,Brazil,fernão,SP,1
12508,Brazil,guaratingueta,SP,1
09238,Brazil,santo andre,SP,1
09838,Brazil,sao bernardo do campo,SP,1
14904,Brazil,nova américa,SP,1
18240,Brazil,sorocaba,SP,1
08517,Brazil,ferraz de vasconcelos,SP,1
19029,Brazil,presidente prudente,SP,1
12341,Brazil,jacarei,SP,1
12953,Brazil,atibaia,SP,1
07921,Brazil,francisco morato,SP,1
14809,Brazil,araraquara,SP,1
07767,Brazil,cajamar,SP,1
06102,Brazil,osasco,SP,1
09835,Brazil,são bernardo do campo,SP,1
16208,Brazil,birigui,SP,1
11031,Brazil,santos,SP,1
09124,Brazil,santo andre,SP,1
19540,Brazil,iubatinga,SP,1
07283,Brazil,guarulhos,SP,1
17532,Brazil,marília,SP,1
12045,Brazil,taubaté,SP,1
08779,Brazil,mogi das cruzes,SP,1
12924,Brazil,bragança paulista,SP,1
07712,Brazil,caieiras,SP,1
13381,Brazil,nova odessa,SP,1
07705,Brazil,mauá,SP,1
07778,Brazil,cajamar,SP,1
14713,Brazil,bebedouro,SP,1
16510,Brazil,simoes,SP,1
06648,Brazil,jandira,SP,1
06650,Brazil,itapevi,SP,1
08509,Brazil,ferraz de vasconcelos,SP,1
19140,Brazil,presidente prudente,SP,1
18660,Brazil,pratânia,SP,1
13507,Brazil,rio claro,SP,1
13433,Brazil,piracicaba,SP,1
09274,Brazil,santo andré,SP,1
14141,Brazil,cravinhos,SP,1
15506,Brazil,votuporanga,SP,1
13822,Brazil,jaguariuna,SP,1
06514,Brazil,santana de parnaíba,SP,1
15905,Brazil,jurupema,SP,1
08832,Brazil,mogi das cruzes,SP,1
19295,Brazil,teodoro sampaio,SP,1
09389,Brazil,maua,SP,1
17420,Brazil,lupércio,SP,1
14505,Brazil,sao benedito da cachoeirinha,SP,1
06517,Brazil,santana de parnaiba,SP,1
09642,Brazil,são bernardo do campo,SP,1
17150,Brazil,paulistânia,SP,1
07811,Brazil,franco da rocha,SP,1
14032,Brazil,ribeirao preto,SP,1
08585,Brazil,itaquaquecetuba,SP,1
12329,Brazil,jacareí,SP,1
11555,Brazil,cubatão,SP,1
13355,Brazil,cardeal,SP,1
13579,Brazil,santa eudóxia,SP,1
12326,Brazil,jacarei,SP,1
18218,Brazil,gramadinho,SP,1
15367,Brazil,bandeirantes d'oeste,SP,1
15608,Brazil,fernandópolis,SP,1
12927,Brazil,bragança paulista,SP,1
13913,Brazil,jaguariuna,SP,1
09696,Brazil,sao bernardo do campo,SP,1
08513,Brazil,ferraz de vasconcelos,SP,1
12295,Brazil,caçapava,SP,1
17498,Brazil,piratininga,SP,1
14789,Brazil,barretos,SP,1
39160,Brazil,santo antônio do itambé,MG,2
38717,Brazil,pilar,MG,2
35196,Brazil,perpétuo socorro,MG,2
39347,Brazil,alvacao,MG,2
37066,Brazil,varginha,MG,2
36315,Brazil,rio das mortes,MG,2
35725,Brazil,mocambeiro,MG,2
39850,Brazil,ataléia,MG,2
37215,Brazil,ingaí,MG,2
38860,Brazil,arapuá,MG,2
36834,Brazil,caparaó,MG,2
37412,Brazil,tres coracoes,MG,2
35232,Brazil,calixto,MG,2
39823,Brazil,queixada,MG,2
35354,Brazil,vermelho velho,MG,2
35147,Brazil,naque-nanuque,MG,2
35301,Brazil,caratinga,MG,2
37407,Brazil,são bento abade,MG,2
35478,Brazil,crucilândia,MG,2
35258,Brazil,são geraldo do baixio,MG,2
33938,Brazil,ribeirão das neves,MG,2
39948,Brazil,dois de abril,MG,2
39945,Brazil,palmópolis,MG,2
35733,Brazil,são vicente,MG,2
32431,Brazil,ibirite,MG,2
39445,Brazil,capitao eneas,MG,2
35517,Brazil,boa vista de minas,MG,2
36145,Brazil,olaria,MG,2
38272,Brazil,honorópolis,MG,2
32422,Brazil,ibirite,MG,2
38744,Brazil,patrocínio,MG,2
35505,Brazil,santo antônio dos campos,MG,2
35429,Brazil,claudio manuel,MG,2
35525,Brazil,rio manso,MG,2
37815,Brazil,santa cruz do prata,MG,2
35365,Brazil,granada,MG,2
35796,Brazil,inimutaba,MG,2
35932,Brazil,joao monlevade,MG,2
35238,Brazil,campo alegre de minas,MG,2
36243,Brazil,dores do paraibuna,MG,2
32634,Brazil,betim,MG,2
35143,Brazil,sao vicente do rio doce,MG,2
35189,Brazil,braúnas,MG,2
35623,Brazil,pocoes de paineiras,MG,2
39755,Brazil,materlândia,MG,2
35319,Brazil,santa efigenia,MG,2
35295,Brazil,barra do ariranha,MG,2
35411,Brazil,ouro preto,MG,2
32062,Brazil,contagem,MG,2
35435,Brazil,vau-acu,MG,2
35001,Brazil,governador valadares,MG,2
35431,Brazil,ponte nova,MG,2
33980,Brazil,taquaraçu de minas,MG,2
33935,Brazil,ribeirão das neves,MG,2
35407,Brazil,rodrigo silva,MG,2
39215,Brazil,monjolos,MG,2
38048,Brazil,uberaba,MG,2
33060,Brazil,santa luzia,MG,2
36664,Brazil,angustura,MG,2
37760,Brazil,carvalhópolis,MG,2
35710,Brazil,inhauma,MG,2
35109,Brazil,chonim,MG,2
38773,Brazil,joao pinheiro,MG,2
35255,Brazil,sapucaia do norte,MG,2
37952,Brazil,guardinha,MG,2
34565,Brazil,sabara,MG,2
36708,Brazil,piacatuba,MG,2
37138,Brazil,fama,MG,2
33861,Brazil,ribeirão das neves,MG,2
35878,Brazil,carmésia,MG,2
35880,Brazil,santo antônio do rio abaixo,MG,2
34725,Brazil,sabara,MG,2
37418,Brazil,três corações,MG,2
35552,Brazil,neolandia,MG,2
32052,Brazil,contagem,MG,2
38178,Brazil,pedrinópolis,MG,2
39592,Brazil,glaucilandia,MG,2
33914,Brazil,ribeirao das neves,MG,2
37012,Brazil,varginha,MG,2
33841,Brazil,ribeirao das neves,MG,2
37702,Brazil,pocos de caldas,MG,2
39775,Brazil,josé raydan,MG,2
35596,Brazil,esteios,MG,2
35624,Brazil,cedro do abaete,MG,2
35285,Brazil,boa uniao de itabirinha,MG,2
39812,Brazil,ponto do marambaia,MG,2
38295,Brazil,limeira d oeste,MG,2
36702,Brazil,tebas,MG,2
38711,Brazil,santana de patos,MG,2
32640,Brazil,betim,MG,2
36803,Brazil,alvorada,MG,2
35322,Brazil,sao joao do jacutinga,MG,2
39417,Brazil,engenheiro navarro,MG,2
38665,Brazil,serra bonita,MG,2
32424,Brazil,ibirité,MG,2
37488,Brazil,olímpio noronha,MG,2
32417,Brazil,ibirite,MG,2
35810,Brazil,passabem,MG,2
33146,Brazil,santa luzia,MG,2
36979,Brazil,alto caparaó,MG,2
37147,Brazil,divino espírito santo,MG,2
35212,Brazil,penha do capim,MG,2
39742,Brazil,sapucaia de guanhaes,MG,2
37709,Brazil,pocos de caldas,MG,2
35323,Brazil,imbé de minas,MG,2
37535,Brazil,luminosa,MG,2
35567,Brazil,são sebastião do oeste,MG,2
32419,Brazil,ibirité,MG,2
36947,Brazil,conceicao de ipanema,MG,2
35503,Brazil,divinópolis,MG,2
35706,Brazil,baldim,MG,2
35192,Brazil,sao sebastiao da barra,MG,2
39955,Brazil,itapiru,MG,2
38150,Brazil,veríssimo,MG,2
33940,Brazil,ribeirao das neves,MG,10
36370,Brazil,nazareno,MG,36
39472,Brazil,capitao eneas,MG,14
38017,Brazil,uberaba,MG,64
35515,Brazil,perdigao,MG,8
39315,Brazil,urucuia,MG,13
32642,Brazil,betim,MG,6
35364,Brazil,pedra bonita,MG,15
34300,Brazil,rio acima,MG,75
35179,Brazil,santana do paraiso,MG,75
35380,Brazil,urucania,MG,39
36087,Brazil,juiz de fora,MG,112
36585,Brazil,pedra do anta,MG,7
37720,Brazil,botelhos,MG,60
32604,Brazil,betim,MG,193
36015,Brazil,juiz de fora,MG,292
39874,Brazil,santa helena de minas,MG,24
38640,Brazil,riachinho,MG,31
35326,Brazil,santa rita de minas,MG,29
35064,Brazil,governador valadares,MG,8
39350,Brazil,ibiaí,MG,4
32412,Brazil,ibirite,MG,27
39745,Brazil,senhora do porto,MG,5
37223,Brazil,ibituruna,MG,7
36815,Brazil,fervedouro,MG,29
39928,Brazil,santa maria do salto,MG,20
34525,Brazil,sabara,MG,40
37140,Brazil,areado,MG,92
39990,Brazil,aguas vermelhas,MG,50
39830,Brazil,itambacuri,MG,89
32649,Brazil,betim,MG,25
36280,Brazil,carandaí,MG,19
35065,Brazil,governador valadares,MG,24
39450,Brazil,varzelandia,MG,26
39628,Brazil,comercinho,MG,20
38401,Brazil,uberlandia,MG,316
35409,Brazil,santa rita de ouro preto,MG,6
35246,Brazil,cuparaque,MG,28
39815,Brazil,itaipé,MG,6
39785,Brazil,sao jose da safira,MG,10
36190,Brazil,mercês,MG,3
39878,Brazil,umburatiba,MG,16
36340,Brazil,resende costa,MG,55
35193,Brazil,bugre,MG,6
39210,Brazil,santo hipólito,MG,3
36155,Brazil,coronel pacheco,MG,9
38180,Brazil,araxá,MG,25
35543,Brazil,sao francisco de paula,MG,17
35986,Brazil,sao jose do goiabal,MG,22
36165,Brazil,tabuleiro,MG,12
37997,Brazil,claraval,MG,7
36507,Brazil,ubá,MG,4
36135,Brazil,santa rita de jacutinga,MG,30
36888,Brazil,muriae,MG,8
35703,Brazil,sete lagoas,MG,22
36935,Brazil,alegria,MG,4
38880,Brazil,tiros,MG,45
36604,Brazil,rochedo de minas,MG,12
35171,Brazil,coronel fabriciano,MG,287
35610,Brazil,dores do indaiá,MG,7
35666,Brazil,maravilhas,MG,32
38415,Brazil,uberlândia,MG,17
37630,Brazil,toledo,MG,17
36576,Brazil,porto firme,MG,19
36130,Brazil,rio preto,MG,21
36320,Brazil,prados,MG,40
32060,Brazil,contagem,MG,10
36204,Brazil,barbacena,MG,145
39405,Brazil,montes claros,MG,5
36670,Brazil,santo antonio do aventureiro,MG,13
37790,Brazil,ibitiura de minas,MG,9
37143,Brazil,serrania,MG,21
35325,Brazil,piedade de caratinga,MG,31
32046,Brazil,contagem,MG,3
39400,Brazil,montes claros,MG,724
36030,Brazil,juiz de fora,MG,127
37890,Brazil,muzambinho,MG,103
36480,Brazil,piranga,MG,44
39708,Brazil,frei lagonegro,MG,14
38065,Brazil,uberaba,MG,63
37501,Brazil,itajuba,MG,124
37561,Brazil,pouso alegre,MG,17
36350,Brazil,são tiago,MG,10
36505,Brazil,uba,MG,6
37136,Brazil,serrania,MG,3
37805,Brazil,juruaia,MG,46
32432,Brazil,ibirité,MG,6
39535,Brazil,vargem grande do rio pardo,MG,11
36094,Brazil,juiz de fora,MG,3
39505,Brazil,gameleiras,MG,10
36455,Brazil,lamim,MG,7
33833,Brazil,ribeirão das neves,MG,3
39553,Brazil,ninheira,MG,20
32421,Brazil,ibirité,MG,4
36740,Brazil,recreio,MG,45
35123,Brazil,capitão andrade,MG,5
33025,Brazil,santa luzia,MG,32
39590,Brazil,juramento,MG,3
35338,Brazil,ubaporanga,MG,43
39465,Brazil,miravania,MG,4
37500,Brazil,itajubá,MG,42
36918,Brazil,sao joao do manhuacu,MG,30
38444,Brazil,araguari,MG,67
39403,Brazil,montes claros,MG,288
36328,Brazil,santa cruz de minas,MG,44
35930,Brazil,joao monlevade,MG,346
36335,Brazil,ritapolis,MG,11
32140,Brazil,contagem,MG,99
39555,Brazil,berizal,MG,11
32667,Brazil,betim,MG,93
37165,Brazil,campo do meio,MG,59
36773,Brazil,cataguases,MG,116
37142,Brazil,divisa nova,MG,17
36352,Brazil,merces de agua limpa,MG,7
36506,Brazil,uba,MG,14
35441,Brazil,sem peixe,MG,6
35042,Brazil,governador valadares,MG,23
32689,Brazil,betim,MG,22
39135,Brazil,presidente kubitschek,MG,10
39870,Brazil,fronteira dos vales,MG,24
36085,Brazil,juiz de fora,MG,91
35740,Brazil,esmeraldas,MG,198
35060,Brazil,governador valadares,MG,45
37132,Brazil,alfenas,MG,45
35830,Brazil,jaboticatubas,MG,37
36045,Brazil,juiz de fora,MG,121
37660,Brazil,paraisopolis,MG,134
35275,Brazil,sao felix de minas,MG,9
37048,Brazil,varginha,MG,61
37704,Brazil,poços de caldas,MG,35
35198,Brazil,ipaba,MG,69
35280,Brazil,itabirinha de mantena,MG,6
35473,Brazil,belo vale,MG,26
37542,Brazil,estiva,MG,33
37960,Brazil,sao tomas de aquino,MG,21
39705,Brazil,são joão evangelista,MG,10
37135,Brazil,alfenas,MG,53
35606,Brazil,martinho campos,MG,49
35428,Brazil,santa rita durao,MG,6
38310,Brazil,gurinhata,MG,9
37615,Brazil,senador amaral,MG,18
37175,Brazil,ilicinea,MG,43
36201,Brazil,barbacena,MG,121
39526,Brazil,catuti,MG,11
36270,Brazil,ressaquinha,MG,9
37701,Brazil,pocos de caldas,MG,607
33858,Brazil,ribeirao das neves,MG,38
39402,Brazil,montes claros,MG,421
39704,Brazil,sao geraldo do baguari,MG,3
36840,Brazil,faria lemos,MG,19
39408,Brazil,montes claros,MG,26
36260,Brazil,alto rio doce,MG,21
33933,Brazil,ribeirao das neves,MG,53
36272,Brazil,alfredo vasconcelos,MG,13
34600,Brazil,sabará,MG,4
35701,Brazil,sete lagoas,MG,353
33080,Brazil,santa luzia,MG,13
35135,Brazil,fernandes tourinho,MG,5
36157,Brazil,piau,MG,8
32070,Brazil,contagem,MG,62
35439,Brazil,oratorios,MG,13
39685,Brazil,angelandia,MG,12
37900,Brazil,passos,MG,271
35367,Brazil,matipo,MG,53
35163,Brazil,ipatinga,MG,20
39406,Brazil,montes claros,MG,23
35519,Brazil,nova serrana,MG,436
39912,Brazil,divisopolis,MG,14
36504,Brazil,ubá,MG,9
35039,Brazil,governador valadares,MG,6
38700,Brazil,patos de minas,MG,385
35702,Brazil,sete lagoas,MG,189
35172,Brazil,coronel fabriciano,MG,3
33925,Brazil,ribeirao das neves,MG,27
36303,Brazil,sao joao del rei,MG,18
36424,Brazil,queluzito,MG,9
38370,Brazil,cachoeira dourada,MG,20
36544,Brazil,paula candido,MG,22
37245,Brazil,carrancas,MG,13
38603,Brazil,paracatu,MG,5
39580,Brazil,francisco sa,MG,36
38660,Brazil,buritis,MG,113
36800,Brazil,carangola,MG,255
39678,Brazil,aricanduva,MG,5
37440,Brazil,caxambu,MG,204
32310,Brazil,contagem,MG,209
34004,Brazil,nova lima,MG,59
34590,Brazil,sabara,MG,36
32687,Brazil,betim,MG,23
37064,Brazil,varginha,MG,6
37177,Brazil,guapé,MG,12
36883,Brazil,muriaé,MG,20
38490,Brazil,indianopolis,MG,22
39707,Brazil,sao jose do jacuri,MG,16
37270,Brazil,campo belo,MG,280
39340,Brazil,coração de jesus,MG,6
32603,Brazil,betim,MG,44
39640,Brazil,berilo,MG,34
37010,Brazil,varginha,MG,82
38735,Brazil,cruzeiro da fortaleza,MG,16
39735,Brazil,divinolandia de minas,MG,39
35183,Brazil,timoteo,MG,20
36820,Brazil,divino,MG,96
35114,Brazil,pescador,MG,20
37920,Brazil,sao joao batista do gloria,MG,22
35800,Brazil,ferros,MG,31
38320,Brazil,santa vitoria,MG,137
38260,Brazil,são francisco de sales,MG,8
39784,Brazil,sao pedro do suacui,MG,19
36525,Brazil,guiricema,MG,21
38840,Brazil,carmo do paranaiba,MG,161
36970,Brazil,manhumirim,MG,123
39665,Brazil,carbonita,MG,46
35328,Brazil,santa bárbara do leste,MG,6
32141,Brazil,contagem,MG,39
37210,Brazil,itumirim,MG,9
39458,Brazil,verdelandia,MG,4
36640,Brazil,mar de espanha,MG,84
35263,Brazil,floresta,MG,5
39960,Brazil,jequitinhonha,MG,94
34515,Brazil,sabara,MG,51
33600,Brazil,pedro leopoldo,MG,376
37570,Brazil,ouro fino,MG,187
37469,Brazil,santana do capivari,MG,4
35400,Brazil,ouro preto,MG,534
